WS_001_FLOW_MEAN,WS_001_FLOW_MIN,WS_001_FLOW_MAX,WS_001_CONC_MEAN,WS_001_CONC_MIN,WS_001_CONC_MAX,DMW_FLOW_MEAN,DMW_FLOW_MIN,DMW_FLOW_MAX,ALK_FLOW_MEAN,ALK_FLOW_MIN,ALK_FLOW_MAX,WS_002_FLOW_MEAN,WS_002_FLOW_MIN,WS_002_FLOW_MAX,WS_002_CONC_MEAN,WS_002_CONC_MIN,WS_002_CONC_MAX,RPM_MEAN,RPM_MIN,RPM_MAX,PLANT_A,BAD_YIELD
91.522966,91.591823,91.488572,29.999672,29.934300,30.064900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481919,91.541800,91.453596,53.347222,53.000000,54.000000,5008.897361,5007.710000,5010.040000,1,0
91.548621,91.591823,91.751606,30.001431,29.965300,30.052100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.480221,91.538654,91.450983,53.805556,53.000000,54.000000,5010.404097,5007.240000,5010.990000,1,0
87.102872,87.290196,87.017004,64.999917,64.799700,65.123700,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.504508,86.694603,86.487494,9.972222,9.000000,10.000000,5009.779861,5009.270000,5010.410000,0,1
91.544956,91.591823,91.488572,29.999367,29.934400,30.054800,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483245,91.546103,91.457539,51.319444,51.000000,52.000000,5009.368403,5008.920000,5009.630000,0,0
87.144410,87.290196,87.104682,65.000023,64.835800,65.163700,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.500696,86.692118,86.474818,11.000000,11.000000,11.000000,5007.159514,5004.250000,5010.820000,1,1
91.704998,91.677855,91.663928,30.000201,29.954200,30.050100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484942,91.542864,91.448417,53.076389,53.000000,54.000000,5007.125000,5005.890000,5008.710000,1,0
91.529685,91.591823,91.488572,30.000103,29.956800,30.045500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.488198,91.542957,91.458822,52.902778,52.000000,54.000000,4996.490139,4993.900000,4999.670000,0,0
87.263525,87.376229,87.280037,65.000265,64.899000,65.092000,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.923839,88.081847,87.888932,19.000000,19.000000,19.000000,5008.678264,5007.150000,5009.430000,0,0
91.223338,88.580684,91.225539,30.008511,29.629500,31.135700,88.597187,88.598325,88.595852,91.452126,89.572132,91.439629,91.470088,89.609608,91.460010,49.565891,36.000000,50.000000,4998.019225,3882.820000,5010.410000,1,0
91.400185,91.505790,91.400894,29.999922,29.941200,30.050800,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483289,91.548879,91.453881,53.062500,51.000000,54.000000,4998.598750,4994.890000,5001.730000,1,0
87.099207,87.032099,87.280037,64.983894,62.877900,65.153500,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496319,86.689925,86.481165,10.013889,10.000000,11.000000,5010.101181,5009.210000,5010.830000,0,1
91.494867,91.591823,91.488572,29.997914,29.920500,30.090300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484185,91.551608,91.449320,51.500000,51.000000,52.000000,5007.210556,5005.880000,5008.330000,0,0
91.606041,91.677855,91.663928,30.001006,29.927900,30.049000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.488603,91.553182,91.468657,52.715278,52.000000,53.000000,5008.434097,5007.110000,5009.200000,0,0
91.424008,91.505790,91.313216,30.001148,29.935200,30.049300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482961,91.551331,91.447277,53.680556,53.000000,54.000000,4999.258056,4996.950000,5003.620000,0,0
91.271907,91.247692,91.225539,30.002013,29.564700,30.437300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483442,91.552811,91.448845,49.583333,49.000000,51.000000,5009.839375,5009.400000,5010.150000,1,0
87.127917,87.290196,87.104682,65.000549,64.886000,65.104000,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.495856,86.704628,86.444938,8.000000,8.000000,8.000000,5008.830833,5008.350000,5009.310000,1,1
91.640248,91.677855,91.663928,30.000429,29.959200,30.049000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.490288,91.561047,91.481105,52.798611,52.000000,53.000000,5006.274028,5004.870000,5008.250000,0,0
91.510138,91.591823,91.488572,30.000185,29.945500,30.069300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481316,91.546242,91.445329,53.972222,53.000000,54.000000,5009.433194,5008.720000,5010.030000,0,0
91.124082,91.247692,91.050183,30.001847,29.932000,30.051500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483712,91.556142,91.451505,51.520833,51.000000,53.000000,5010.994167,5010.640000,5011.150000,0,0
91.418511,91.505790,91.313216,30.005174,29.905300,30.067100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482515,91.552302,91.444854,50.222222,50.000000,51.000000,5008.285000,5007.460000,5008.900000,1,0
91.435614,91.505790,91.313216,29.998899,29.958100,30.042700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482000,91.551192,91.443143,51.979167,51.000000,52.000000,5009.319306,5009.070000,5009.700000,1,0
87.127306,87.290196,87.104682,64.999159,64.865700,65.131600,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.498828,86.707996,86.452716,8.368056,8.000000,9.000000,5008.926528,5008.630000,5009.490000,1,1
91.611539,91.677855,91.576250,29.999077,29.953400,30.047000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484368,91.545964,91.450365,52.583333,52.000000,53.000000,5000.995625,4998.000000,5004.510000,0,0
87.230540,87.462261,87.192360,64.998415,64.919700,65.078000,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.921065,88.089513,87.888286,18.013889,18.000000,19.000000,5008.201181,5007.670000,5008.800000,0,0
91.649411,91.677855,91.663928,29.999396,29.943500,30.049100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483738,91.547861,91.450270,52.458333,52.000000,53.000000,5005.129583,5001.970000,5008.500000,0,0
91.677510,91.763888,91.663928,30.001171,29.962100,30.051700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483672,91.548185,91.456399,52.923611,52.000000,53.000000,5003.681667,4999.290000,5007.400000,1,0
91.645746,91.677855,91.663928,30.000008,29.951400,30.043400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484409,91.547028,91.460817,52.986111,52.000000,53.000000,5008.191458,5007.540000,5008.870000,1,0
87.127306,87.376229,87.017004,64.967700,64.967700,64.967700,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.498316,86.711374,86.444491,3.000000,3.000000,3.000000,5008.100000,5008.100000,5008.100000,1,1
91.261523,91.333725,91.225539,29.998117,29.950800,30.068100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483994,91.554107,91.444854,50.527778,50.000000,52.000000,5010.491597,5010.080000,5010.720000,1,0
91.593213,91.677855,91.576250,30.000357,29.942400,30.078400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.490530,91.555587,91.457682,53.013889,53.000000,54.000000,5007.284306,5005.030000,5008.450000,1,0
87.036901,87.204164,86.929326,64.999628,64.862600,65.170800,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496298,86.694473,86.460987,10.000000,10.000000,10.000000,5010.907500,5010.670000,5011.230000,0,1
91.239532,91.333725,91.137861,30.001149,29.934700,30.053000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483504,91.552210,91.444378,50.826389,50.000000,51.000000,5010.818125,5010.450000,5011.100000,1,0
91.536404,91.591823,91.488572,29.999988,29.966400,30.035700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482560,91.550961,91.444711,52.020833,51.000000,53.000000,5010.594444,5009.760000,5010.950000,1,0
91.432560,91.505790,91.313216,29.999898,29.946900,30.039500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481211,91.539580,91.444901,52.444444,51.000000,53.000000,5010.137014,5009.860000,5010.330000,1,0
91.479595,91.591823,91.400894,30.000380,29.960400,30.053300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485161,91.540968,91.456779,52.979167,52.000000,54.000000,5010.226250,5009.810000,5010.480000,0,0
91.176004,91.247692,91.137861,30.000167,29.933800,30.074000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481148,91.543743,91.444949,51.222222,51.000000,52.000000,5011.443403,5011.270000,5011.740000,0,0
91.663461,91.677855,91.663928,30.001758,29.958600,30.044800,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482105,91.550498,91.453881,52.666667,52.000000,54.000000,5002.752500,4999.220000,5008.150000,0,0
91.578553,91.677855,91.576250,29.998619,29.959100,30.040700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.490249,91.545918,91.466139,53.000000,53.000000,53.000000,5007.824375,5007.220000,5008.530000,0,0
87.147464,87.290196,87.192360,65.000371,64.903700,65.116300,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.492056,86.674167,86.472704,10.798611,10.000000,11.000000,5007.652292,5004.680000,5009.570000,0,1
91.591991,91.505790,91.839283,29.997511,29.907600,30.479100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483027,91.545455,91.455829,53.597222,52.000000,55.000000,5010.565486,5010.360000,5010.730000,1,0
87.217712,87.462261,87.192360,64.999723,64.790200,65.210600,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.920404,88.078183,87.877615,19.090278,19.000000,20.000000,5009.923958,5009.490000,5010.150000,0,0
91.548621,91.591823,91.488572,29.999483,29.945500,30.047900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482196,91.543697,91.447752,51.479167,51.000000,52.000000,5009.613403,5008.770000,5010.230000,0,0
87.287348,87.462261,87.192360,62.999522,62.909900,63.152600,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.920012,88.089213,87.874997,21.000000,21.000000,21.000000,5011.343264,5011.130000,5011.580000,0,0
91.277405,91.333725,91.313216,30.000915,29.910400,30.092100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.480996,91.541291,91.442858,52.243056,51.000000,54.000000,5010.870694,5010.520000,5011.090000,1,1
91.621312,91.677855,91.576250,29.998649,29.937500,30.041500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483796,91.547445,91.450507,52.798611,52.000000,53.000000,5006.168611,5001.830000,5008.770000,0,0
87.113257,87.290196,87.017004,65.000495,64.850200,65.155900,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496507,86.679233,86.472561,11.000000,11.000000,11.000000,5010.735625,5010.530000,5010.940000,1,1
91.555341,91.677855,91.488572,29.999784,29.961800,30.038900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483073,91.551423,91.450222,51.847222,51.000000,53.000000,5010.403542,5010.150000,5010.680000,0,0
87.350266,87.462261,87.280037,60.000304,59.922700,60.072200,92.311498,92.315439,92.300842,87.957784,88.105276,87.929657,87.920486,88.087159,87.873980,22.965278,22.000000,23.000000,5009.810625,5009.380000,5010.230000,1,1
87.194500,87.376229,87.104682,62.999009,62.808300,63.197800,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.921428,88.071502,87.901128,20.875000,19.000000,22.000000,5011.372708,5011.210000,5011.470000,0,1
91.530907,91.591823,91.488572,29.999769,29.963700,30.051900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487005,91.550637,91.459202,53.000000,53.000000,53.000000,4995.392569,4991.620000,5001.160000,1,0
91.838163,91.849920,91.839283,29.999942,29.957600,30.037300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.486002,91.551932,91.464666,54.048611,53.000000,55.000000,4999.774722,4994.510000,5004.300000,1,0
87.040566,87.204164,87.017004,65.000345,64.747200,65.132400,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496381,86.694954,86.461762,9.986111,9.000000,10.000000,5001.680556,4986.280000,5011.140000,1,1
91.605430,91.677855,91.576250,29.997599,29.946400,30.047400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482261,91.552117,91.444664,52.118056,52.000000,53.000000,5003.815625,5001.040000,5008.430000,1,0
91.466768,91.505790,91.488572,29.999940,29.917500,30.069800,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482082,91.552580,91.449605,51.326389,50.000000,52.000000,5007.422847,5006.410000,5009.100000,0,0
91.260301,91.333725,91.225539,30.000992,29.926800,30.083100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487997,91.538284,91.463098,49.444444,49.000000,50.000000,5010.054444,5009.720000,5010.310000,1,0
91.338852,90.473400,91.313216,29.472527,28.000000,32.000000,88.597187,88.598325,88.595852,91.445634,90.550036,91.439629,91.459080,90.181866,91.448702,62.032967,52.000000,67.000000,4999.283187,4918.160000,5004.420000,0,0
91.493034,91.505790,91.488572,29.999939,29.937400,30.085700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483158,91.553505,91.444426,49.881944,49.000000,51.000000,5009.092986,5007.690000,5010.130000,1,0
91.144851,91.247692,91.050183,29.998877,29.927700,30.087400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484264,91.554986,91.444901,51.708333,51.000000,53.000000,5011.021875,5010.780000,5011.410000,0,0
91.527242,91.591823,91.488572,29.999138,29.900600,30.076400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482764,91.552626,91.444996,50.680556,49.000000,51.000000,5009.234722,5008.800000,5009.560000,1,0
87.219052,87.032099,88.945916,64.981389,60.813900,69.100500,92.930550,92.934958,92.918340,86.642249,86.638420,87.929657,86.676846,86.689407,87.876726,12.021505,11.000000,19.000000,5009.240430,4924.170000,5010.830000,0,1
87.328886,87.462261,87.280037,65.000530,64.934700,65.076600,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.919590,88.086983,87.877353,18.500000,18.000000,19.000000,5007.744097,5007.000000,5008.350000,0,0
91.587716,91.677855,91.488572,30.001757,29.965300,30.051700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483327,91.549342,91.449320,51.930556,51.000000,52.000000,5009.698125,5009.250000,5010.050000,1,0
91.531518,91.677855,91.488572,29.999585,29.932800,30.064500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485425,91.547398,91.452123,51.006944,51.000000,52.000000,5008.997639,5008.760000,5009.280000,0,0
90.689770,90.731497,90.611794,29.506944,29.000000,30.000000,88.597187,88.598325,88.595852,90.464848,90.550036,90.436780,90.295115,90.383225,90.274696,47.305556,46.000000,48.000000,5007.451806,5006.070000,5008.680000,1,0
87.281851,87.462261,87.192360,62.999806,62.838700,63.127600,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.919159,88.071253,87.889759,20.013889,20.000000,21.000000,5010.412014,5010.090000,5010.740000,0,0
87.121198,87.290196,87.104682,65.000774,64.888900,65.176200,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.494317,86.682897,86.455723,9.027778,9.000000,10.000000,5009.210625,5008.670000,5009.670000,1,1
91.496088,91.505790,91.488572,30.000421,29.926200,30.121000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482201,91.550776,91.444426,52.118056,51.000000,53.000000,5008.161736,5004.500000,5009.190000,1,0
91.522966,91.333725,91.576250,29.998615,29.066700,30.746700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483456,91.550591,91.452645,52.166667,48.000000,54.000000,5001.573819,4995.360000,5008.840000,0,0
91.349485,89.785140,91.313216,29.801350,24.794400,30.035100,88.592425,88.474421,88.595852,91.467674,91.527940,91.439629,91.399022,89.500955,91.431075,51.269231,33.000000,52.000000,5001.643077,4842.110000,5008.350000,1,0
91.472876,91.505790,91.400894,30.003639,29.930600,30.092900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485082,91.552349,91.470320,52.256944,51.000000,53.000000,5008.069653,5006.840000,5008.510000,1,0
91.592602,91.677855,91.576250,29.999677,29.944600,30.044000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483123,91.547954,91.447419,52.465278,52.000000,53.000000,5008.686319,5007.120000,5009.330000,0,0
91.522355,91.505790,91.488572,29.999928,29.918100,30.053500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484154,91.536156,91.449510,52.972222,52.000000,53.000000,5008.798125,5008.550000,5009.120000,0,0
91.607263,91.677855,91.576250,29.999297,29.937800,30.063200,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.488528,91.550637,91.448274,54.000000,54.000000,54.000000,5008.689306,5007.810000,5009.270000,0,0
91.460048,91.591823,91.400894,30.000769,29.943800,30.043600,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483238,91.554107,91.443713,51.812500,51.000000,52.000000,5009.088333,5008.660000,5009.460000,0,0
91.498532,91.591823,91.488572,29.999128,29.948200,30.049200,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483073,91.552302,91.459440,53.423611,52.000000,54.000000,5010.212153,5009.910000,5010.570000,0,0
91.431339,91.505790,91.400894,29.999394,29.888400,30.133000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483137,91.537636,91.459820,53.291667,53.000000,54.000000,4996.165556,4992.800000,5002.190000,1,0
87.248254,87.462261,87.192360,64.998747,64.868200,65.135800,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.495926,86.671507,86.477630,10.888889,10.000000,11.000000,5010.334653,5009.860000,5010.590000,0,1
87.102262,87.290196,87.017004,64.998894,64.873700,65.143500,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496197,86.696143,86.472856,9.958333,9.000000,10.000000,5009.946111,5009.360000,5010.410000,1,1
91.637194,91.677855,91.663928,29.999468,29.929400,30.062400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483443,91.552441,91.445566,52.486111,52.000000,53.000000,5005.852917,5001.260000,5008.510000,1,0
91.382471,91.505790,91.313216,29.999991,29.946100,30.061500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482723,91.550915,91.458014,53.027778,52.000000,54.000000,4998.937014,4995.440000,5003.460000,1,0
91.525409,91.677855,91.400894,29.999524,29.957400,30.053000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.480993,91.549342,91.450888,53.013889,53.000000,54.000000,5010.524514,5010.320000,5010.820000,1,0
91.431949,91.505790,91.313216,29.998949,29.896400,30.077200,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483542,91.551007,91.445899,50.833333,50.000000,52.000000,5007.646875,5005.620000,5008.570000,0,0
91.389190,91.505790,91.400894,29.999645,29.922900,30.052900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.486571,91.546658,91.450983,52.444444,52.000000,53.000000,5008.861250,5008.210000,5009.720000,0,0
87.210992,87.376229,87.192360,64.999267,64.856000,65.108600,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.919249,88.074496,87.893156,19.000000,19.000000,19.000000,5009.592431,5008.400000,5010.200000,1,0
91.361091,91.419757,91.313216,29.999454,29.920000,30.051500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482602,91.541615,91.455069,52.583333,52.000000,54.000000,4997.945972,4994.990000,5001.390000,1,0
91.359259,91.419757,91.313216,30.000733,29.918100,30.089400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481929,91.552534,91.440910,49.548611,49.000000,51.000000,5009.612292,5009.470000,5009.940000,1,0
91.477152,91.505790,91.488572,30.000088,29.956800,30.044300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482898,91.549203,91.446041,52.131944,52.000000,53.000000,5008.932708,5007.130000,5009.970000,0,0
91.560227,91.677855,91.488572,29.999885,29.949600,30.049700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487357,91.547954,91.457729,53.423611,53.000000,54.000000,4998.126250,4995.810000,5003.130000,0,0
87.077217,87.290196,87.017004,65.000115,64.890800,65.094600,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.497788,86.686455,86.461519,10.576389,10.000000,11.000000,5008.592708,5003.940000,5010.900000,1,1
87.108370,87.204164,87.017004,64.999772,64.817200,65.187000,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.504735,86.697281,86.470969,10.819444,10.000000,11.000000,5010.350139,5010.140000,5010.450000,0,1
87.002083,87.204164,87.017004,65.001554,64.872900,65.157300,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496165,86.692858,86.467644,10.402778,10.000000,11.000000,5009.357292,5004.430000,5011.190000,1,1
91.228537,91.333725,91.137861,29.999861,29.917600,30.081100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483796,91.542587,91.467612,52.520833,51.000000,53.000000,5011.087639,5010.940000,5011.210000,0,0
91.522355,91.591823,91.400894,29.999838,29.964000,30.039600,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483723,91.547075,91.453073,53.013889,53.000000,54.000000,5010.395694,5010.140000,5010.580000,0,0
87.299171,87.376229,87.192360,64.994638,64.737000,65.099200,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.914876,88.060098,87.874750,18.630769,18.000000,19.000000,5008.395385,5006.420000,5008.900000,0,0
87.099207,87.290196,87.104682,65.001217,64.866100,65.130800,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.497788,86.693622,86.475355,10.826389,10.000000,11.000000,5008.247292,5004.700000,5010.870000,0,1
91.650022,91.763888,91.576250,30.000758,29.965200,30.036900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484955,91.550128,91.461102,53.506944,53.000000,54.000000,5000.912014,4998.390000,5002.410000,1,0
91.422787,91.505790,91.313216,30.000074,29.951500,30.081700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483226,91.544622,91.451315,52.256944,52.000000,53.000000,5009.982847,5009.720000,5010.450000,1,0
87.241535,87.376229,87.280037,63.000648,62.806800,63.197000,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.921036,88.074598,87.899584,20.916667,20.000000,21.000000,5010.971181,5010.530000,5011.330000,0,1
87.097986,87.290196,87.104682,65.000558,64.876900,65.120900,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.497497,86.704989,86.469273,7.444444,7.000000,8.000000,5008.695347,5008.290000,5009.320000,1,1
87.264747,87.462261,87.192360,63.001839,62.894800,63.091700,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.919683,88.090281,87.872864,21.090278,21.000000,22.000000,5010.080486,5008.940000,5010.590000,1,1
91.392855,91.505790,91.313216,30.003542,29.946100,30.078700,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481461,91.554893,91.443001,50.118056,50.000000,51.000000,5008.222639,5007.460000,5008.880000,0,0
87.294068,87.376229,87.280037,65.000529,64.889000,65.091100,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.917490,88.064734,87.895298,19.000000,19.000000,19.000000,5006.506528,5004.970000,5008.550000,1,0
91.526631,91.591823,91.488572,30.000571,29.939800,30.065100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482347,91.540875,91.454783,53.777778,53.000000,55.000000,5009.998125,5009.860000,5010.190000,1,0
91.317110,91.419757,91.225539,29.998864,29.939800,30.077500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482799,91.545964,91.444949,50.229167,50.000000,51.000000,5009.457847,5008.990000,5009.890000,1,0
90.726420,90.817530,90.699472,29.472222,29.000000,30.000000,88.597187,88.598325,88.595852,90.464848,90.550036,90.436780,90.294641,90.380399,90.270800,47.868056,47.000000,49.000000,5008.559444,5007.980000,5009.170000,0,0
91.196162,91.333725,91.137861,30.001067,29.938000,30.059500,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484242,91.548648,91.454308,50.881944,50.000000,52.000000,5011.125764,5010.370000,5011.480000,0,0
91.835109,91.935953,91.839283,30.000222,29.949200,30.032700,88.596327,88.474421,88.595852,91.467674,91.527940,91.439629,91.483364,91.545131,91.451173,54.006944,54.000000,55.000000,4999.347153,4995.730000,5001.920000,0,0
91.467379,91.591823,91.400894,29.998661,29.942500,30.043200,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482707,91.552025,91.446849,51.000000,51.000000,51.000000,5007.443889,5003.900000,5008.300000,0,0
87.118144,87.290196,87.104682,64.999728,64.743900,65.279000,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496948,86.688273,86.468874,11.062500,11.000000,12.000000,5007.700417,5003.030000,5011.090000,1,1
91.350096,91.419757,91.313216,30.001597,29.813700,30.179200,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.486108,91.549850,91.449225,52.034722,52.000000,53.000000,5009.142292,5008.470000,5009.750000,0,0
91.611539,91.677855,91.576250,30.001700,29.927900,30.065100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483822,91.544391,91.458109,52.500000,52.000000,53.000000,5005.842083,5001.510000,5008.720000,1,0
87.286127,87.462261,87.192360,63.000286,62.856800,63.121800,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.922163,88.080432,87.891707,20.000000,20.000000,20.000000,5010.362361,5009.890000,5010.740000,1,1
91.519301,91.591823,91.400894,29.999724,29.867500,30.134900,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482253,91.545640,91.441765,51.597222,51.000000,52.000000,5009.226042,5009.010000,5009.630000,0,0
87.122419,87.290196,87.104682,65.000975,64.857100,65.171100,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496756,86.694607,86.458683,8.250000,8.000000,9.000000,5009.117569,5008.690000,5009.470000,0,1
91.474098,91.591823,91.400894,30.000876,29.938200,30.066000,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483479,91.542818,91.454546,54.000000,54.000000,54.000000,5010.246458,5009.830000,5010.460000,1,0
91.444166,91.505790,91.400894,29.997213,29.907300,30.122300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485641,91.554755,91.455354,51.291667,50.000000,52.000000,5008.032847,5006.740000,5008.940000,1,0
91.375751,91.505790,91.313216,30.001380,29.945800,30.045300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483409,91.555587,91.453976,51.430556,51.000000,52.000000,5009.956042,5009.680000,5010.290000,0,0
91.488758,91.247692,91.576250,29.999624,29.871800,30.089400,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483454,91.551979,91.448512,51.881944,49.000000,53.000000,5005.892778,5001.890000,5008.340000,1,0
87.079049,87.290196,87.017004,65.000127,64.832100,65.167300,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.498428,86.674884,86.477920,10.986111,10.000000,11.000000,5010.689444,5010.330000,5010.870000,0,1
91.524798,91.591823,91.400894,30.000272,29.937400,30.038300,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482303,91.552117,91.446897,53.034722,52.000000,54.000000,5010.396736,5010.120000,5010.550000,1,0
87.097986,87.290196,87.017004,64.999958,64.852300,65.140200,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496279,86.681079,86.461263,10.736111,10.000000,11.000000,5009.735347,5006.940000,5010.670000,0,1
91.617036,91.591823,91.576250,30.000856,29.962300,30.087100,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484924,91.546103,91.455259,52.548611,52.000000,53.000000,5008.572917,5007.880000,5009.210000,0,0
